date,symbol,open,high,low,close,volume,log_ret_close,log_ret_vol,volatility,rsi,macd,target_log_ret_close_next_1d
2021-01-30,BTCUSDT,34246.28,34933.0,32825.0,34262.88,84889.68134,0.00031175618817061364,-1.0046388811706142,0.8294580233209956,53.92789053349301,-436.7091954392047,-0.03474137711240443
2021-01-31,BTCUSDT,34262.89,34342.69,32171.67,33092.98,68742.280384,-0.03474137711240443,-0.21098810202522147,0.6531782843239059,50.33193194161946,-395.6920825325326,0.013011118061134976
2021-02-01,BTCUSDT,33092.97,34717.27,32296.16,33526.37,82718.276882,0.013011118061134976,0.185076134894407,0.7746571325321471,51.61896941897309,-328.2378965167127,0.056248964732994594
2021-02-02,BTCUSDT,33517.09,35984.33,33418.0,35466.24,78056.65988,0.056248964732994594,-0.05800560811255616,0.7366987573324484,56.991145351561386,-150.86137039111134,0.05892452811562625
2021-02-03,BTCUSDT,35472.71,37662.63,35362.38,37618.87,80784.333663,0.05892452811562625,0.03434808471806158,0.7696185686572256,62.02964481333492,100.03566809846598,-0.018301232416527882
2021-02-04,BTCUSDT,37620.26,38708.27,36161.95,36936.66,92080.735898,-0.018301232416527882,0.13088269990499382,0.8956779828361537,59.64485714109393,202.72063444384548,0.03599047963365647
2021-02-05,BTCUSDT,36936.65,38310.12,36570.0,38290.24,66681.334275,0.03599047963365647,-0.32274068851811266,0.6491030539799613,62.70832185252615,336.5835501908382,0.023148494595260992
2021-02-06,BTCUSDT,38289.32,40955.51,38215.94,39186.94,98757.311183,0.023148494595260992,0.39274037053143956,1.2479412531404368,64.62420126933051,453.046729124321,-0.010034370035014157
2021-02-07,BTCUSDT,39181.01,39700.0,37351.0,38795.69,84363.679763,-0.010034370035014157,-0.1575284639169987,1.0400211138560078,63.10090733574228,469.2723525744825,0.1784485597042829
2021-02-08,BTCUSDT,38795.69,46794.45,37988.89,46374.87,138597.536914,0.1784485597042829,0.4964373409948226,1.6628597308504247,75.26449819472968,929.4050997856787,0.0009817309404045217
2021-02-09,BTCUSDT,46374.86,48142.19,44961.09,46420.42,115499.861712,0.0009817309404045217,-0.18230498275220214,1.2646202515872464,75.31715955773693,1160.7523444296874,-0.03536212709216373
2021-02-10,BTCUSDT,46420.42,47310.0,43727.0,44807.58,97154.1822,-0.03536212709216373,-0.17297010887209438,1.0048975390331834,69.66187914873467,1128.0934986412742,0.06818827920686066
2021-02-11,BTCUSDT,44807.58,48678.9,43994.02,47969.51,89561.081454,0.06818827920686066,-0.08137835694286925,0.9044816580207031,73.81321641709975,1233.8162940735624,-0.01431749606359439
